lat,lon,PSurf_autumn,PSurf_spring,PSurf_summer,PSurf_winter,Qair_autumn,Qair_spring,Qair_summer,Qair_winter,Rainf_autumn,Rainf_spring,Rainf_summer,Rainf_winter,Snowf_autumn,Snowf_spring,Snowf_summer,Snowf_winter,Tair_autumn,Tair_spring,Tair_summer,Tair_winter,Wind_autumn,Wind_spring,Wind_summer,Wind_winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
21.75,2.25,95820.836,95715.63,95546.4,96283.48,0.0042327195,0.0032118734,0.006272013,0.002309697,0.0,1.03818486e-07,3.107809e-06,0.0,0.0,0.0,0.0,0.0,301.5499,300.68335,306.9501,291.7832,3.6306994,4.304189,3.841934,3.9672155,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,2.75,94959.07,94853.62,94704.54,95397.586,0.004227522,0.0031988062,0.006205384,0.0023248782,0.0,0.0,3.3413571e-06,0.0,0.0,0.0,0.0,0.0,301.48337,300.78336,306.8834,291.98343,3.4907215,4.273103,3.7146456,3.947934,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,3.25,94197.93,94091.48,93957.44,94619.914,0.00430326,0.003204656,0.006154384,0.002400395,1.5024683e-07,0.0,4.1607586e-06,0.0,0.0,0.0,0.0,0.0,301.25,300.68332,306.51663,291.85013,3.3149993,4.207874,3.5932713,3.808157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.75,3.75,94440.04,94329.44,94195.27,94873.78,0.0043887594,0.0031654157,0.006175851,0.0024281733,1.5975257e-07,0.0,3.0651554e-06,0.0,0.0,0.0,0.0,0.0,301.28323,300.78323,306.44998,291.98325,3.3950999,4.407964,3.6791108,4.050379,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,4.25,94171.72,94060.125,93938.72,94596.97,0.004223482,0.0030007658,0.0059143365,0.0022925418,1.4430545e-07,0.0,3.0444464e-06,0.0,0.0,0.0,0.0,0.0,300.58325,300.28336,305.7502,291.41672,3.5727577,4.654741,3.822076,4.329949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.75,4.75,93249.65,93133.0,93036.97,93646.03,0.004199973,0.0029282614,0.0057500447,0.0022673453,1.3176314e-07,0.0,3.8162957e-06,0.0,0.0,0.0,0.0,0.0,300.34995,300.15015,305.3834,291.24985,3.8134441,4.8281016,3.9218557,4.534454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.75,5.25,92785.79,92663.04,92584.25,93174.336,0.004246063,0.0029406724,0.0057668802,0.0023157287,0.0,0.0,2.4766875e-06,0.0,0.0,0.0,0.0,0.0,300.3167,300.21667,305.28342,291.24997,3.9375725,4.857987,3.9850466,4.546352,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,5.75,93018.52,92894.125,92816.13,93425.54,0.004246406,0.0029447663,0.005727474,0.0023492444,0.0,0.0,2.5959416e-06,0.0,0.0,0.0,0.0,0.0,300.24997,300.28323,305.25006,291.2499,3.9848588,4.8126025,3.9705985,4.569882,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,6.25,92819.305,92694.28,92623.336,93227.38,0.004161728,0.0028948057,0.0055809394,0.0023403794,0.0,0.0,1.9483125e-06,0.0,0.0,0.0,0.0,0.0,299.81662,299.9166,304.8501,290.68344,3.9079769,4.638808,3.9141905,4.475013,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,6.75,93811.16,93682.19,93594.94,94266.06,0.004387465,0.0030580002,0.005710924,0.0025507004,0.0,0.0,1.5663182e-06,0.0,0.0,0.0,0.0,0.0,300.4834,300.68338,305.4833,291.18335,3.7029335,4.450316,3.800155,4.188856,58.9,56.0,16.2,17.0,24.9,27.0,7.1,7.2,0.97,0.4,0.13,0.02,69.0,90.0,10.4,8.0,55.0,28.0,0.1,0.5,1.2,1.5,11.0,8.0
21.75,7.25,94019.77,93891.56,93806.336,94485.06,0.004379217,0.0030627784,0.0056661326,0.0025894188,0.0,0.0,1.3776975e-06,0.0,0.0,0.0,0.0,0.0,300.21664,300.55002,305.2833,290.81662,3.8038578,4.5853577,3.885835,4.3445535,58.9,56.0,16.2,17.0,24.9,27.0,7.1,7.2,0.97,0.4,0.13,0.02,69.0,90.0,10.4,8.0,55.0,28.0,0.1,0.5,1.2,1.5,11.0,8.0
21.75,7.75,93646.16,93523.27,93449.22,94097.27,0.0044097444,0.0031001382,0.005664959,0.0026240486,0.0,0.0,1.064945e-06,0.0,0.0,0.0,0.0,0.0,299.8833,300.38333,305.15002,290.3834,4.009069,4.7334137,4.022783,4.5742154,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,8.25,92005.625,91890.34,91847.5,92400.77,0.004550073,0.0031921791,0.0057951435,0.0027560077,0.0,0.0,1.0604014e-06,0.0,0.0,0.0,0.0,0.0,299.54996,300.14993,305.01675,289.9833,4.1204257,4.8787193,4.0647545,4.6251016,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
21.75,8.75,91001.52,90890.43,90864.91,91363.22,0.0046096486,0.0031947754,0.0057456843,0.0028388957,0.0,0.0,1.0405431e-06,0.0,0.0,0.0,0.0,0.0,298.91672,299.51675,304.51657,289.18335,4.0775604,4.864149,4.031681,4.3682613,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,-0.25,97098.44,96985.98,96751.44,97598.6,0.004813266,0.003713799,0.006302411,0.0028624714,0.0,0.0,1.6078237e-06,0.0,0.0,0.0,0.0,0.0,302.0834,300.84995,308.01663,291.68323,4.239571,4.3731117,4.156912,4.5500097,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
22.25,0.25,96937.055,96825.21,96597.96,97432.57,0.004760686,0.003670246,0.0063430867,0.0028133215,1.9753497e-07,0.0,1.7566053e-06,0.0,0.0,0.0,0.0,0.0,302.28317,300.9833,308.0834,291.8834,4.1728196,4.353131,4.1027794,4.43788,22.915,19.75,16.52,18.995,10.57,11.21,3.7,3.725,0.187,0.115,0.019,0.0115,43.75,45.0,5.92,5.12,29.7,25.2,5.34,5.955,0.755,0.695,4.5,6.0
22.25,0.75,96883.18,96773.35,96551.21,97379.414,0.0046539693,0.0035953915,0.006311392,0.0027282957,1.9163878e-07,0.0,1.7702147e-06,0.0,0.0,0.0,0.0,0.0,302.2499,300.98337,308.0166,291.8833,4.1028643,4.335533,4.0423074,4.3307366,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
22.25,1.25,96774.9,96665.85,96450.9,97270.53,0.004562546,0.0035150524,0.006228756,0.002635261,0.0,0.0,1.7682918e-06,0.0,0.0,0.0,0.0,0.0,302.21655,301.0166,307.95004,291.9501,4.0093117,4.3096313,3.9624946,4.1992345,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
22.25,1.75,96319.1,96207.875,96009.5,96800.78,0.004495485,0.003425387,0.0061368975,0.002546469,0.0,0.0,1.5399072e-06,0.0,0.0,0.0,0.0,0.0,302.2166,301.05014,307.84998,292.08328,3.8703086,4.2893996,3.8425057,4.0659523,41.81,35.19,35.71,37.09,22.48,27.57,8.27,8.06,0.195,0.177,0.023,0.013,100.0,100.0,6.44,5.49,59.7,50.6,21.8,21.81,1.53,1.4,10.0,14.1
22.25,2.25,96042.43,95930.02,95744.22,96517.586,0.004265994,0.0032368638,0.0058844252,0.0023774134,0.0,0.0,2.2772097e-06,0.0,0.0,0.0,0.0,0.0,301.58334,300.58316,307.21664,291.58334,3.6735888,4.2999415,3.7158964,3.9560335,41.81,35.19,35.71,37.09,22.48,27.57,8.27,8.06,0.195,0.177,0.023,0.013,100.0,100.0,6.44,5.49,59.7,50.6,21.8,21.81,1.53,1.4,10.0,14.1
22.25,2.75,95781.69,95666.0,95490.77,96251.29,0.0042483225,0.003175664,0.0058154543,0.0023487022,0.0,0.0,2.1819753e-06,0.0,0.0,0.0,0.0,0.0,301.58334,300.61676,307.1166,291.7167,3.5346777,4.320783,3.661155,3.9588223,41.81,35.19,35.71,37.09,22.48,27.57,8.27,8.06,0.195,0.177,0.023,0.013,100.0,100.0,6.44,5.49,59.7,50.6,21.8,21.81,1.53,1.4,10.0,14.1
22.25,3.25,94943.805,94828.586,94673.54,95388.54,0.0042790934,0.0031630013,0.0058069043,0.002362246,7.995907e-08,0.0,2.3125733e-06,0.0,0.0,0.0,0.0,0.0,301.45004,300.75,306.95007,291.81674,3.468213,4.3331323,3.604165,3.9326868,41.81,35.19,35.71,37.09,22.48,27.57,8.27,8.06,0.195,0.177,0.023,0.013,100.0,100.0,6.44,5.49,59.7,50.6,21.8,21.81,1.53,1.4,10.0,14.1
22.25,3.75,94676.53,94561.32,94417.97,95113.0,0.0042927265,0.0031075515,0.005799481,0.0023195322,0.0,0.0,2.3952982e-06,0.0,0.0,0.0,0.0,0.0,301.34988,300.84988,306.81665,291.9166,3.5032017,4.444944,3.6356306,3.9817955,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,4.25,94009.44,93891.54,93774.305,94417.27,0.004100797,0.0028959475,0.0055472106,0.0021244641,0.0,0.0,2.6644982e-06,0.0,0.0,0.0,0.0,0.0,300.38336,299.94992,305.84995,291.08334,3.6895301,4.648825,3.836736,4.199282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,4.75,92352.19,92228.586,92157.836,92696.43,0.003972254,0.0027455427,0.0053497893,0.0019700208,1.96838e-07,0.0,2.635615e-06,0.0,0.0,0.0,0.0,0.0,299.51675,299.15,304.84988,290.34995,4.0363812,4.959072,4.0814495,4.5056396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,5.25,90707.77,90578.71,90553.85,91003.48,0.0038948804,0.002667999,0.0052432953,0.0019175573,2.483146e-07,0.0,3.0924768e-06,0.0,0.0,0.0,0.0,0.0,298.5499,298.3166,303.91672,289.5166,4.1762357,5.1032443,4.210278,4.495671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,5.75,90176.77,90041.68,90030.52,90466.664,0.0039914823,0.0027162295,0.005205505,0.0020014138,6.93359e-07,0.0,2.7656768e-06,0.0,0.0,0.0,0.0,0.0,298.1499,297.94995,303.4499,289.04996,4.098794,4.968674,4.061979,4.294338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,6.25,90737.625,90604.09,90577.125,91065.88,0.004042053,0.0027719382,0.0051165684,0.0021204792,1.78619e-07,0.0,2.6199866e-06,0.0,0.0,0.0,0.0,0.0,298.45004,298.41678,303.75003,289.28326,3.7234375,4.4935956,3.7074642,3.7761812,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,6.75,92108.97,91978.1,91928.44,92500.27,0.0040665944,0.0028297352,0.0051228334,0.0022469102,0.0,0.0,1.153824e-06,0.0,0.0,0.0,0.0,0.0,299.11676,299.18332,304.5167,289.78323,3.584348,4.3636045,3.6221044,3.6925933,58.9,56.0,16.2,17.0,24.9,27.0,7.1,7.2,0.97,0.4,0.13,0.02,69.0,90.0,10.4,8.0,55.0,28.0,0.1,0.5,1.2,1.5,11.0,8.0
22.25,7.25,91771.9,91645.5,91606.29,92155.914,0.004170252,0.0029233957,0.005243093,0.0023762889,0.0,0.0,1.2528499e-06,0.0,0.0,0.0,0.0,0.0,299.05002,299.28333,304.55014,289.54996,3.7770824,4.546465,3.8820279,3.901398,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,7.75,91049.98,90928.336,90909.1,91401.72,0.0041794744,0.002918084,0.0052100457,0.0023934382,0.0,1.15590474e-07,1.3882678e-06,0.0,0.0,0.0,0.0,0.0,298.48325,298.85013,304.15005,288.91656,4.001937,4.7483373,4.066607,4.2375627,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,8.25,89602.43,89485.56,89498.21,89904.99,0.0043125795,0.0029945904,0.005274588,0.0025308318,0.0,3.870856e-07,1.0119924e-06,0.0,0.0,0.0,0.0,0.0,297.88333,298.2833,303.75003,288.14993,4.0803623,4.824051,4.078219,4.317329,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,8.75,90287.414,90170.68,90164.96,90624.5,0.0045293286,0.0031360437,0.0053897854,0.0027812368,0.0,5.122784e-07,1.2656681e-06,0.0,0.0,0.0,0.0,0.0,298.11655,298.58337,303.94998,288.2499,3.886801,4.6989455,3.8896265,3.8952055,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.25,9.25,93495.65,93377.69,93301.22,93957.69,0.0048210793,0.003372798,0.0055414825,0.0030424509,0.0,0.0,2.9857716e-07,0.0,0.0,0.0,0.0,0.0,299.24997,299.81668,305.01663,289.24997,3.7781818,4.568144,3.9197938,3.604474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.25,9.75,93662.65,93552.22,93462.31,94119.13,0.004870679,0.0034328524,0.0054706577,0.0030296182,0.0,0.0,1.3324667e-07,0.0,0.0,0.0,0.0,0.0,299.38333,300.01657,305.15012,289.21667,3.9895527,4.6276474,4.1652145,3.78782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,-1.25,97136.02,97009.54,96756.15,97640.96,0.0052424055,0.003997983,0.0061137243,0.0032234276,0.0,0.0,5.30714e-07,0.0,0.0,0.0,0.0,0.0,302.34995,301.05002,308.5834,291.75,4.1894774,4.369205,4.1820707,4.654241,22.915,19.75,16.52,18.995,10.57,11.21,3.7,3.725,0.187,0.115,0.019,0.0115,43.75,45.0,5.92,5.12,29.7,25.2,5.34,5.955,0.755,0.695,4.5,6.0
22.75,-0.75,97037.73,96912.26,96663.46,97538.29,0.005159237,0.0039363108,0.00607699,0.0031458072,0.0,0.0,9.366463e-07,0.0,0.0,0.0,0.0,0.0,302.45004,301.1166,308.6166,291.78333,4.1983447,4.37937,4.152721,4.633265,22.915,19.75,16.52,18.995,10.57,11.21,3.7,3.725,0.187,0.115,0.019,0.0115,43.75,45.0,5.92,5.12,29.7,25.2,5.34,5.955,0.755,0.695,4.5,6.0
22.75,-0.25,97332.38,97209.18,96955.055,97846.555,0.005000295,0.003804263,0.005973457,0.0030246272,0.0,0.0,9.3495606e-07,0.0,0.0,0.0,0.0,0.0,302.31665,300.91666,308.41663,291.64993,4.1689434,4.3513923,4.1252837,4.54255,22.915,19.75,16.52,18.995,10.57,11.21,3.7,3.725,0.187,0.115,0.019,0.0115,43.75,45.0,5.92,5.12,29.7,25.2,5.34,5.955,0.755,0.695,4.5,6.0
22.75,0.25,97375.75,97254.73,97003.02,97892.59,0.0048588268,0.00370179,0.005941912,0.0029033523,1.3437912e-07,0.0,1.2089782e-06,0.0,0.0,0.0,0.0,0.0,302.18326,300.75003,308.2499,291.4834,4.135032,4.3309073,4.113729,4.4524255,22.915,19.75,16.52,18.995,10.57,11.21,3.7,3.725,0.187,0.115,0.019,0.0115,43.75,45.0,5.92,5.12,29.7,25.2,5.34,5.955,0.755,0.695,4.5,6.0
22.75,0.75,97220.664,97101.125,96858.43,97734.25,0.0047282926,0.0036023392,0.0059432634,0.0028149942,0.0,0.0,1.2070105e-06,0.0,0.0,0.0,0.0,0.0,302.18323,300.74997,308.21658,291.58328,4.0506344,4.2945223,4.0782323,4.3279004,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
22.75,1.25,96814.16,96695.164,96467.336,97314.71,0.004623556,0.0035191663,0.005890995,0.0027279574,0.0,0.0,1.3573584e-06,0.0,0.0,0.0,0.0,0.0,302.18344,300.78333,308.11673,291.68332,3.966941,4.2816715,4.0329614,4.1912556,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
22.75,1.75,96091.71,95971.945,95768.375,96564.94,0.004486811,0.0033889916,0.0057676225,0.0025794192,0.0,0.0,1.3599796e-06,0.0,0.0,0.0,0.0,0.0,302.11673,300.78342,307.98346,291.68332,3.8574421,4.257317,3.8959427,4.055118,45.08,42.25,29.01,30.68,25.98,26.81,7.59,7.73,0.493,0.486,0.104,0.08,94.0,94.3,11.95,10.12,59.4,47.0,10.98,16.0,1.38,1.26,8.8,9.6
22.75,2.25,95380.15,95258.12,95080.4,95830.586,0.0042190286,0.003169658,0.005491307,0.0023840703,0.0,0.0,1.5923275e-06,0.0,0.0,0.0,0.0,0.0,301.38342,300.18338,307.3167,291.18332,3.6143467,4.19054,3.6502912,3.8354626,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,2.75,95746.54,95623.02,95440.945,96217.375,0.004185775,0.0031131648,0.005430143,0.0023445112,0.0,0.0,1.4047433e-06,0.0,0.0,0.0,0.0,0.0,301.38327,300.3168,307.2167,291.31662,3.4738643,4.2722583,3.6054022,3.7971592,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,3.25,95316.32,95191.06,95023.055,95773.48,0.0042080055,0.0030834768,0.0054223374,0.002321888,0.0,0.0,1.5504628e-06,0.0,0.0,0.0,0.0,0.0,301.34998,300.4167,307.08334,291.45004,3.5611813,4.4556775,3.6519372,3.9473686,41.81,35.19,35.71,37.09,22.48,27.57,8.27,8.06,0.195,0.177,0.023,0.013,100.0,100.0,6.44,5.49,59.7,50.6,21.8,21.81,1.53,1.4,10.0,14.1
22.75,3.75,94731.54,94606.65,94458.28,95166.164,0.004155491,0.0030139799,0.005376333,0.002214878,0.0,0.0,1.1462606e-06,0.0,0.0,0.0,0.0,0.0,301.1832,300.41672,306.84995,291.4833,3.5809076,4.50592,3.6416261,3.8852417,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,4.25,93191.6,93068.85,92965.15,93566.04,0.0038608348,0.002771646,0.00509313,0.001941979,1.3149368e-07,0.0,2.0672603e-06,0.0,0.0,0.0,0.0,0.0,299.84982,299.31656,305.61667,290.45004,3.6880996,4.614284,3.8010733,3.9381897,41.81,35.19,35.71,37.09,22.48,27.57,8.27,8.06,0.195,0.177,0.023,0.013,100.0,100.0,6.44,5.49,59.7,50.6,21.8,21.81,1.53,1.4,10.0,14.1
22.75,4.75,90903.375,90776.38,90732.97,91181.25,0.0037757584,0.0026488714,0.0049645086,0.0017239205,1.9623725e-07,0.0,2.0615362e-06,0.0,0.0,0.0,0.0,0.0,298.81677,298.38327,304.51672,289.5166,3.9841168,4.852965,4.064736,4.1626883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,5.25,87664.62,87529.414,87568.85,87827.9,0.0039889948,0.0027263172,0.005146397,0.0016953127,7.677043e-07,0.0,2.6881014e-06,0.0,0.0,0.0,0.0,0.0,297.61664,297.2167,303.31668,288.5167,4.014652,4.851723,4.042564,4.000336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,5.75,85904.52,85759.77,85846.305,86017.65,0.004319515,0.0029205221,0.005345709,0.0018369815,1.3002054e-06,0.0,2.807441e-06,0.0,0.0,0.0,0.0,0.0,296.85013,296.51672,302.5167,287.75003,3.8369615,4.5664515,3.7427018,3.4706497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,6.25,88145.74,87999.25,88046.74,88357.805,0.003978221,0.0026888987,0.0048117856,0.0018376363,1.1445387e-06,0.0,3.2620535e-06,0.0,0.0,0.0,0.0,0.0,296.5833,296.3832,302.41672,287.31668,3.5177639,4.1801476,3.4138567,3.1706638,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,6.75,90145.5,90007.76,90008.43,90452.586,0.0040360843,0.0027808242,0.0048401305,0.002028428,1.3162827e-07,6.415073e-08,1.4207062e-06,0.0,0.0,0.0,0.0,0.0,298.05,298.01675,303.81662,288.61667,3.4792502,4.205976,3.4373906,3.2542496,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,7.25,90829.35,90698.43,90685.56,91171.96,0.0041119815,0.0028867375,0.004999613,0.0022037008,0.0,1.0264116e-07,1.5812105e-06,0.0,0.0,0.0,0.0,0.0,298.28336,298.3833,304.14996,288.65,3.6193578,4.452942,3.71329,3.504914,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,7.75,89393.71,89271.29,89297.414,89671.63,0.0040336936,0.0028390568,0.004976165,0.0021503302,3.9508703e-07,5.9432847e-07,1.9288643e-06,0.0,0.0,0.0,0.0,0.0,297.25,297.5168,303.38333,287.54996,3.99366,4.90647,4.1367674,3.92604,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,8.25,88889.56,88770.29,88809.46,89158.82,0.004311631,0.003014793,0.0051497263,0.0024062188,4.4729202e-07,6.8134517e-07,1.4973066e-06,0.0,0.0,0.0,0.0,0.0,297.2499,297.55002,303.41675,287.45007,3.9142816,4.7343593,4.0057664,3.7555416,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,8.75,90586.46,90464.78,90464.055,90927.03,0.0045975856,0.0031990905,0.005334006,0.002730567,0.0,1.9225399e-07,8.384139e-07,0.0,0.0,0.0,0.0,0.0,298.18338,298.5167,304.24988,288.11673,3.7490022,4.5403314,3.7664366,3.5493348,24.4,24.95,13.275,13.8,12.375,11.225,3.5,3.575,0.4475,0.36,0.065,0.0375,39.25,44.75,6.825,4.9,26.5,17.5,1.0,0.525,0.55,0.6,5.0,3.75
22.75,9.25,93016.54,92895.73,92834.18,93455.09,0.0048625204,0.0034219448,0.0054540504,0.0030095512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0834,299.58328,305.05005,288.95004,3.7794607,4.5513062,3.9135144,3.5144804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,9.75,92839.88,92723.84,92658.914,93259.31,0.0049776756,0.0035192322,0.0054974533,0.0030474851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.25,299.75003,305.18338,288.94995,4.0262914,4.701437,4.198785,3.7445443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
